Unnamed: 0,site,publish_date,title,content
4,larepublica,2021-07-28 03:22:48.750000+00:00,Pedro Castillo se reunió con el presidente de Ecuador y con el rey de España,"PolíticaPedro Castillo se reunió con el presidente de Ecuador y con el rey de EspañaPolítica LRPolitica_LRediciondigital@glr.pe27 Jul 2021 | 22:22 hActualizado el 27 de Julio 2021 | 22:22 hCastillo jurará como presidente de la República este miércoles 28 de julio. Foto: composición/difusiónEl mandatario electo reveló que ha dialogado con ambos jefes de Estado previo a su juramentación como presidente de la República este miércoles 28 de julio.  PublicidadEl mandatario electo, Pedro Castillo, se reunió esta tarde con el presidente de Ecuador, Guillermo Lasso, y el rey Felipe VI de España, luego de que ambos llegaran a Lima para asistir a su juramentación de este miércoles 28 de julio.A través de sus redes sociales, Castillo Terrones agradeció la visita de Lasso y detalló que dialogaron sobre la integración regional, la pandemia y otros temas que consideraron relevantes.“Agradezco la visita del presidente de Ecuador, Guillermo Lasso. Fructífera reunión donde conversamos sobre la integración regional, la pandemia, el respeto a los DD. HH. y el fortalecimiento de la democracia”, escribió en su cuenta de Twitter.Un par de horas después reveló que se reunió con el monarca europeo, con el que conversó sobre los vínculos que tienen los dos países.“Tuvimos un agradable encuentro con el rey Felipe VI de España. Conversamos sobre los vínculos culturales de ambos países y sobre el fortalecimiento de nuestros lazos de amistad”, contó en una publicación de Twitter.Mandatarios llegan a Perú para la juramentaciónDurante este martes, también han llegado a Perú diversos funcionarios de otros Gobiernos de la región, como el mandatario de Chile, Sebastián Piñera; el vicepresidente de Paraguay, Hugo Velázquez Moreno; el vicepresidente de Brasil, Hamilton Mourão; el presidente de Colombia, Iván Duque; y el canciller de Cuba, Bruno Rodríguez.Asimismo, se espera la llegada de otros representantes de diversos países para la juramentación.Castillo asumirá la presidencia este miércolesEl profesor cajamarquino asumirá la presidencia del Perú este 28 de julio en una ceremonia solemne que se realizará en el Congreso de la República desde las 9.00 a. m.Castillo jurará como jefe de Estado y tomará el cargo por los próximos cincos años, con el fin de dedicarse a enfrentar los principales problemas que afectan al país, como la pandemia, la crisis económica, la falta de empleo, la pobreza, entre otros.Pedro Castillo, últimas noticias: Francisco Sagasti hace un llamado a los jóvenes para que se involucren en la vida políticaIván Duque, presidente de Colombia, llega a Perú para toma de mando de Pedro CastilloEN VIVO: Pedro Castillo asumirá este miércoles 28 de julio la presidencia del PerúNewsletter Política LRSuscríbete aquí al boletín Política La República y recibe a diario en tu correo electrónico las noticias más destacadas de los temas que marcan la agenda nacional.Recibe las noticias de La República en Google NewstemasPedro castillo"
5,larepublica,2021-07-28 03:17:19.727000+00:00,Francisco Sagasti hace un llamado a los jóvenes para que se involucren en la vida política,"PolíticaFrancisco Sagasti hace un llamado a los jóvenes para que se involucren en la vida políticaPolítica LRPolitica_LRediciondigital@glr.pe27 Jul 2021 | 22:17 hActualizado el 27 de Julio 2021 | 22:17 hSagasti sostuvo que una de las formas de aportar a tu patria, es mediante la participación en asuntos políticos. Foto: captura TV PerúEn su último mensaje a la nación, el mandatario destacó la participación de los jóvenes en asuntos políticos. También afirmó que esto sería determinante para “mejorar las condiciones de vida de todos los peruanos”. PublicidadEl presidente de la República, Francisco Sagasti, se dirigió a los jóvenes para hacer un pedido en aras del desarrollo del país. En su último mensaje a la nación, invitó a los peruanos y peruanas a participar en la vida política del país.“Quisiera convocar a la juventud para que participen activamente en mejorar las condiciones de vida de todos los peruanos”, indicó el mandatario saliente, quien puso énfasis en la importancia de la política en la vida de todos.Sagasti sostuvo que una de las formas de aportar a tu patria, es mediante la participación en asuntos políticos. Esto implicaría “involucrarse activamente en la vida política”, indicó.  En su alocución, el jefe de Estado saliente se mostró optimista con el gobierno de transición que lideró; sin embargo, sostuvo que hay mucho que hacer en el Perú. “En estos 200 años de vida republicana hemos avanzado mucho pero no lo suficiente como para poder cumplir la promesa de la vida peruana que inspiró a los precursores de la Independencia. Tenemos aún mucho camino por recorrer y quisiera convocar a la juventud, a los jóvenes de todas las edades”, agregó.El 28 de julio, Sagasti saldrá de Palacio de Gobierno para dar paso a la gestión de Pedro Castillo, quien jurará al cargo ese mismo día en una sesión solemne ante el Congreso de la República, tal como establece la Constitución, para tomar de manera oficial las riendas del Gobierno nacional durante el periodo 2021- 2026.   Francisco Sagasti, últimas noticias:   Presidente Francisco Sagasti brindó su último mensaje a la nación este martesFrancisco Sagasti: balance de un Gobierno de transición marcado por el conflictoFrancisco Sagasti afirma que deja un país más ordenadoNewsletter Política LRSuscríbete aquí al boletín Política La República y recibe a diario en tu correo electrónico las noticias más destacadas de los temas que marcan la agenda nacional.    Recibe las noticias de La República en Google NewstemasPedro castilloFrancisco Sagasti"
6,larepublica,2021-07-28 03:05:45.240000+00:00,Presidente Francisco Sagasti brindó su último mensaje a la nación este martes,"PolíticaPresidente Francisco Sagasti brindó su último mensaje a la nación este martesPolítica LRPolitica_LRediciondigital@glr.pe27 Jul 2021 | 22:05 hActualizado el 27 de Julio 2021 | 22:05 hSagasti estuvo al mando del Gobierno de transición y emergencia por ochos meses. Foto: PresidenciaEl mandatario se pronunció horas antes de ser relevado en el cargo por el presidente electo, Pedro Castillo.  PublicidadEl presidente de la República, Francisco Sagasti, brindó su último mensaje a la nación, a un día de dejar su cargo de mandatario y ser relevado por Pedro Castillo.Durante su pronunciamiento, el mandatario recordó que en su Gobierno han asegurado vacunas contra la COVID-19 antes de que termine el año. “Además de eso, hemos organizado un proceso de vacunación que está tomando más velocidad y aplicando todas las vacunas a medida que nos van llegando”, agregó.“Aún estemos vacunados mantengamos las precauciones, mantengamos el uso de la mascarilla, la distancia física entre uno y otro. Evitar aglomeraciones y estar siempre en espacios abiertos y aireados. Es muy posible que tengamos una tercer ola, que no sabremos cuándo va a empezar. Hemos tomado las medidas para enfrentarla y corresponderá al próximo aplicarla de la manera más efectiva”, expresó el jefe de Estado.Asimismo, puntualizó que todo lo que prometió al entrar al Ejecutivo lo ha cumplido, pues aseguró que jamás han prometido lo que no han podido cumplir.“Si algo habremos hecho en este Gobierno de transición y emergencia es, por lo menos, cumplir lo que prometimos, porque no hemos nunca prometido lo que no podemos cumplir, pero sí cumplimos lo que prometemos. Esta es la manera de devolverle la confianza a toda la ciudadanía”, expresó.“Muchas gracias a todos y a todas, y nos seguiremos viendo donde quiera que esté yo, donde quiera que estén ustedes. Feliz 28. Feliz bicentenario”, sentenció Sagasti con la voz quebrada.Nota previaEl presidente de la República, Francisco Sagasti, brindará su último mensaje a la nación este martes a las 8.30 p. m. a un día de dejar su cargo de mandatario y ser relevado por Pedro Castillo.A través de una publicación compartida en redes sociales, Presidencia informó que el pronunciamiento será transmitido a través de su página oficial de Facebook.El último lunes 26 de junio, Sagasti Hochhausler ofreció su última conferencia de prensa de manera presencial y estuvo acompañado de la primera ministra, Violeta Bermúdez.“Quería decirles, como mensaje esperanzador, que lo que ha hecho el Gobierno de Transición y Emergencia durante unos pocos meses ha sido demostrar que se puede gobernar nuestro país con un estilo diferente. En primer lugar, trabajar en equipo. (...) En segundo lugar, el tema de transparencia y honestidad”, señaló el jefe de Estado en la víspera.“En tiempos de incertidumbre e inestabilidad, que fueron en los que recibimos el Gobierno de Transición y Emergencia, prometimos hacer todo lo posible por devolver a la ciudadanía la confianza y la esperanza. Y creo que, en la manera que hemos actuado, hemos podido demostrar que somos un grupo de personas dignos de confiar, un grupo de personas que ha gobernado nuestro país como siempre repetimos: ‘Sin prometer lo que no se puede cumplir y cumpliendo lo que prometemos’”, añadió.Por otra parte, también agradeció a las Fuerzas Armadas y a la Policía Nacional de Perú (PNP) por el apoyo que brindaron durante la pandemia de la COVID-19 al trabajar “hombro a hombro con quienes están a cargo de la primera línea de defensa”.Francisco Sagasti, últimas noticias: Pedro Castillo: ¿qué presidentes estarán en la toma de mando de mañana 28 de julio?Pedro Castillo: el programa oficial del 28 de julio que seguirá el jefe de EstadoFrancisco Sagasti: balance de un Gobierno de transición marcado por el conflictoNewsletter Política LRSuscríbete aquí al boletín Política La República y recibe a diario en tu correo electrónico las noticias más destacadas de los temas que marcan la agenda nacional.Recibe las noticias de La República en Google NewstemasFrancisco Sagasti"
7,larepublica,2021-07-28 03:02:44.521000+00:00,"Francisco Sagasti: “Si algo habremos hecho en este Gobierno es, por lo menos, cumplir lo que prometimos”","PolíticaSagasti: “Si algo habremos hecho en este Gobierno es, por lo menos, cumplir lo que prometimos”Política LRPolitica_LRediciondigital@glr.pe27 Jul 2021 | 22:02 hActualizado el 27 de Julio 2021 | 22:02 hEl jefe de Estado termina su gestión este miércoles 28 de julio de 2021. Foto: Presidencia PerúEn su último mensaje a la nación, el presidente agradeció por el apoyo brindado para luchar contra la pandemia e indicó que, si se tiene que escoger, “escojamos con valentía, con principios y valores”. PublicidadEl presidente de la República, Francisco Sagasti, ofreció su último mensaje a la nación este martes 27 de julio, a horas de culminar su mandato. En ese sentido, agradeció al sector público, a los gobiernos regionales, a las alcaldías, a las empresas privadas y a las organizaciones de la sociedad civil por el apoyo brindado durante la lucha contra la pandemia de la COVID-19.“Es muy posible que tengamos una tercera ola, que no sabemos cuándo va a empezar. Hemos tomado las medidas para poder enfrentarla y corresponderá al próximo Gobierno aplicarlas de la manera más efectiva y, aún, mejorar la situación del sector salud”, expresó Sagasti en su mensaje.También dijo que el país no tiene todos los recursos ni que el financiamiento es infinito; por lo que, si se tiene que escoger, “escojamos con valentía, con principios y valores, con honestidad, con aspiración de incluir a todos y con vocación de servicio”.“Si algo habremos hecho en este Gobierno de transición y de emergencia, es, por lo menos, cumplir con lo que prometimos, porque nunca hemos prometido lo que no podemos cumplir. Pero sí cumplimos lo que prometemos. Esta es la manera de devolverle la esperanza y la confianza a toda la ciudadanía”, agregó.Y, a renglón seguido, prolongó: “Por eso, la primera vez que me dirigí a ustedes, hablé que el propósito era devolverles la confianza y la esperanza, y espero que hayamos avanzado al menos un poquito en esa dirección”.Pide a jóvenes involucrarse en políticaEn otro momento de su mensaje, el jefe de Estado también se refirió a los 200 años de independencia que cumplirá el Perú este miércoles 28 de julio, día en que termina su gestión.“Lo más importante es, quizá, que estamos ahora en el Bicentenario de la independencia que se celebra el día de mañana. En estos 200 años de vida republicana, hemos avanzado mucho. Pero no lo suficiente como para poder cumplir la promesa de la vida peruana, la promesa de la vida republicana que inspiró a los precursores de la independencia. Tenemos aún mucho camino que recorrer”, manifestó.“Y quisiera convocar a los jóvenes de todas las edades para que se comprometan y participen activamente en mejorar las condiciones de vida de todos los peruanos y peruanas. Esto implica, entre otras cosas, involucrarse en la vida política”, añadió.Francisco Sagasti, últimas noticias: Presidente Francisco Sagasti brindó su último mensaje a la nación este martesFrancisco Sagasti: balance de un Gobierno de transición marcado por el conflictoFrancisco Sagasti afirma que deja un país más ordenadoNewsletter Política LRSuscríbete aquí al boletín Política La República y recibe a diario en tu correo electrónico las noticias más destacadas de los temas que marcan la agenda nacional.Recibe las noticias de La República en Google NewstemasFrancisco SagastiPoder EjecutivoBicentenarioIndependencia"
8,larepublica,2021-07-28 02:43:35.952000+00:00,"Iván Duque, presidente de Colombia, llega a Perú para toma de mando de Pedro Castillo","PolíticaIván Duque, presidente de Colombia, llega a Perú para toma de mando de Pedro CastilloPolítica LRPolitica_LRediciondigital@glr.pe27 Jul 2021 | 21:43 hActualizado el 27 de Julio 2021 | 21:43 hRespecto a los temas que se abordará, Duque reveló que plantearán ideas en materia “de comercio, ambiental e inversión”. Fotos Aldair MejiaEl mandatario de Colombia también estará en la cena de despedida del presidente Francisco Sagasti. Agrega que a su país le interesa “tener lazos indisolubles con el Perú”. PublicidadEl presidente de Colombia, Iván Duque, llegó esta noche al Perú para la toma de mando del presidente electo Pedro Castillo, que se realizará mañana miércoles en la sede del Congreso.El mandatario fue recibido por la ministra de Vivienda, Solangel Fernández, tras descender del avión en el Grupo Aéreo N° 8. Ya en territorio nacional, el jefe de Estado dio algunas declaraciones sobre la reunión que tendrá con Castillo Terrones este 28 de Julio.“Vamos a dialogar con el presidente Castillo, por supuesto, y vamos a tener una conversación con su majestad, el rey Felipe. Nosotros tenemos una hermandad con el Perú. Más allá de nosotros, los presidentes, lo que importa es la hermandad entre las naciones”, sostuvo en una rueda de prensa.Respecto a los temas que se abordará, Duque reveló que plantearán ideas en materia “de comercio, ambiental e inversión”. También agregó que a su país le interesa “tener lazos indisolubles con el Perú”.Es preciso mencionar que luego del mensaje a la nación de Francisco Sagasti, el mandatario de Colombia estará en la cena de despedida en honor al presidente saliente. Pedro Castillo, últimas noticias:     Felipe VI: las veces en que el rey de España asistió a investiduras de presidentes peruanosEn vísperas de investidura de Castillo, presidentes de Chile y Ecuador se reúnen en LimaVicepresidente de Paraguay llegó a Perú para toma de mando de Pedro CastilloNewsletter Política LR  Suscríbete aquí al boletín Política La República y recibe a diario en tu correo electrónico las noticias más destacadas de los temas que marcan la agenda nacional.      Recibe las noticias de La República en Google NewstemasPedro castilloIvan Duque"
9,larepublica,2021-07-28 01:45:07.328000+00:00,"Mario Guanilo, uno de los voceados como ministro de Educación","PolíticaMario Guanilo, uno de los voceados como ministro de EducaciónDiego Pazdiegopazidiego.paz.glr@gmail.com27 Jul 2021 | 20:40 hActualizado el 27 de Julio 2021 | 20:45 hGuanilo no confirmó ni descartó posible cargo. Foto: FacebookDocente liberteño se desempeñó como secretario regional del Suter y se presentó para las elecciones congresales por Perú Libre. PublicidadPedro Castillo jurará este 28 de julio como nuevo presidente del Perú y también presentará su gabinete ministerial que lo acompañará en su gobierno.Pese a que los nombres son reservados, ya se vocean algún posibles cuadros para los respectivos ministerios. En el caso de Educación, un grupo de maestros propuso una terna de docentes experimentados que podrían reemplazar al saliente Ricardo Cuenca.Entre los nombres está el maestro liberteño Mario Guanilo Amaya, quien tiene 38 años de experiencia en las aulas. Fue exsecretario general del Sindicato Unificado de Trabajadores en la Educación Regional (Suter) en La Libertad, y también candidateó en las últimas elecciones congresales con Perú Libre.El coordinador regional de Perú Libre en La Libertad, Rumualdo Viera, confirmó a este medio que se presentó a Guanillo para esta cartera, pero será decisión del equipo presidencial y de Pedro Castillo si se le da la confianza. También se encuentra el docente Juan Cadillo como una posibilidad para Educación.En diálogo con La República, Guanilo Amaya indicó que no descartaba la posibilidad de ser el próximo ministro y recalcó que es Castillo quien tiene la última palabra.“No puedo confirmar nada. Hay muchas propuestas y el presidente seguro tomará en cuenta. (...) En bien de la patria, del país, de la educación nacional, cualquiera que sea el cargo —en nuestro colegio, escuela o pueblo— estaremos presentes”, resaltó Guanilo.La Libertad, últimas noticias: Músicos peruanos residentes en el extranjero darán concierto por el bicentenarioDisminuye producción en chacras por aumento de precio de insumosTrujillo: cae sujeto con 100 kilos de marihuana enviados como encomiendaRecibe las noticias de La República en Google NewstemasPerú LibrePedro castilloMinisterio de EducaciónMineduLa Libertad"
0,larepublica,2021-07-28 01:24:45.981000+00:00,Pedro Castillo tomará juramento a nuevo gabinete ministerial este miércoles,"PolíticaPedro Castillo tomará juramento a nuevo gabinete ministerial este miércolesPolítica LRPolitica_LRediciondigital@glr.pe27 Jul 2021 | 20:24 hActualizado el 27 de Julio 2021 | 20:24 hPedro Castillo se impuso como ganador de la segunda vuelta presidencial, derrotando a su opositora Keiko Fujimori. Foto: EFESin embargo, el mandatario electo no ha confirmado hasta el momento los nombres de los próximos titulares de carteras. PublicidadPese a que todavía no se conocen los nombres de los próximos titulares de carteras, el presidente electo, Pedro Castillo, tomará juramento del nuevo gabinete ministerial el miércoles 28 de julio a las 4.30 p. m. A diferencia de años anteriores, el acto tendrá lugar en el Centro de Convenciones de Lima.Así se dio a conocer Palacio de Gobierno en el programa que seguirán tanto Castillo Terrones como el jefe de Estado saliente, Francisco Sagasti. Asimismo, el docente cajamarquino recibirá la banda presidencial en una ceremonia de toma de mando a las 12 p. m. y minutos más tarde brindará su primer mensaje a la nación.Los más sonados para integrar este equipo de Castillo son Roger Nájar, para Presidencia del Consejo de Ministros (PCM); Pedro Francke, para el Ministerio de Economía y Finanzas; Hernando Cevallos, para Salud; Dina Boluarte para el Ministerio de Desarrollo e Inclusión Social (Midis); Anahí Durand, para Mujer y Poblaciones Vulnerables; Juan Cadillo, para Educación; Roberto Sánchez, para Comercio Exterior y Turismo; e Iván Merino, para Energía y Minas.Para el Ministerio de Relaciones Exteriores, aunque uno de los más voceados era el excanciller Manuel Rodríguez Cuadros, ya no se mantiene esa opción.Sorpresivamente apareció el nombre de Héctor Béjar, sociólogo y docente universitario, como opción para la Cancillería.¿Cuál es la agenda de Pedro Castillo para el 28 de julio?El evento central del 28 de julio, día en que el Perú cumple 200 años como república, es el cambio de mando presidencial. A las 11.15 a. m., Francisco Sagasti entregará la banda presidencial a Pedro Castillo en la sede del Palacio Legislativo.Después de dar su mensaje a la nación con el que dará inicio a su gobierno, acudirá al Centro de Convenciones de Lima, ubicado en el distrito de San Borja, en donde recibirá el saludo de presidentes de otros países que han llegado a territorio peruano especialmente para la toma de mando de Castillo Terrones.Finalmente, el maestro tomará juramento del primer ministro, así como de los titulares de las diversas carteras. La jornada culminará con el saludo de autoridades al jefe de Estado.Pedro Castillo, últimas noticias:EN VIVO: Pedro Castillo asumirá este miércoles 28 de julio la presidencia del PerúVicepresidente de Paraguay llegó a Perú para toma de mando de Pedro CastilloExcanciller Rodríguez Cuadros descarta integrar el gabinete ministerialNewsletter Política LRSuscríbete aquí al boletín Política La República y recibe a diario en tu correo electrónico las noticias más destacadas de los temas que marcan la agenda nacional.Recibe las noticias de La República en Google NewstemasPedro castilloPerú LibrePoder EjecutivoGabinete Ministerial"
1,larepublica,2021-07-28 00:08:30.758000+00:00,Pedro Castillo: vicepresidente de Paraguay llegó a Perú para toma de mando de presidente electo,"PolíticaVicepresidente de Paraguay llegó a Perú para toma de mando de Pedro CastilloPolítica LRPolitica_LRediciondigital@glr.pe27 Jul 2021 | 19:08 hActualizado el 27 de Julio 2021 | 19:08 hHugo Velázquez (de terno azul oscuro) junto al ministro Eduardo Vega (de negro). Foto: Marco Cotrina/La RepúblicaHugo Velázquez arribó al Grupo Aéreo Nº8 y fue recibido por el ministro de Justicia y Derechos Humanos, Eduardo Vega. PublicidadEl vicepresidente de Paraguay, Hugo Velázquez Moreno, llegó al Perú la tarde de este miércoles 27 para estar presente en la ceremonia de asunción de mando del presidente electo Pedro Castillo, que se llevará a cabo el 28 de julio, día del bicentenario peruano.La autoridad paraguaya aterrizó en el Grupo Aéreo Número 8, en el Callao, y fue recibido por el ministro de Justicia y Derechos Humanos, Eduardo Vega.Según la cuenta de Twitter de la Vicepresidencia de la República del Paraguay, Velázquez también “participará de los festejos por el bicentenario de independencia del Perú”.El rey de España, Felipe VI, también ha arribado a territorio peruano para participar en la toma de mando de Castillo y tuvo una reunión con el profesor cajamarquino en el Centro de Convenciones de Lima.De igual forma, el jefe de Estado de Ecuador, Guillermo Lasso, aterrizó en el país y también tuvo un encuentro con el maestro de escuela rural. “Agradezco la visita del presidente Guillermo Lasso. Fructífera reunión donde conversamos sobre la integración regional, la pandemia, el respeto a los derechos humanos y el fortalecimiento de la democracia”, expresó Castillo en su cuenta de Twitter.Además, ha llegado al país el presidente de Chile, Sebastián Piñera. De acuerdo a su agenda, tendrá una reunión con el actual mandatario Francisco Sagasti y otros jefes de Estado.Ceremonia de asunción de mandoPedro Castillo asumirá la conducción del Perú para el periodo 2021-2026 luego de vencer en segunda vuelta a la lideresa de Fuerza Popular, Keiko Fujimori.Según el cronograma de Palacio de Gobierno, la sesión solemne de asunción de mando se iniciará mañana 28 de julio a partir de las 11.00 a. m. Al mediodía, Castillo estará dando su mensaje a la nación y desde las 4.30 p. m. será la juramentación del nuevo gabinete ministerial.Llega del vicepresidente de Paraguay. Foto: Aldair Mejía/La RepúblicaPedro Castillo, últimas noticias: Congresista Guillermo Bermejo se reunió con el expresidente boliviano Evo MoralesPedro Castillo contra el tiempo para definir gabinete de ministrosCongreso convoca a sesión solemne para juramentación de Pedro Castillo este miércolesNewsletter Política LRSuscríbete aquí al boletín Política La República y recibe a diario en tu correo electrónico las noticias más destacadas de los temas que marcan la agenda nacional.Recibe las noticias de La República en Google NewstemasPedro castilloParaguayPoder EjecutivoPerú Libre"
2,larepublica,2021-07-28 00:04:32.140000+00:00,Pedro Castillo: Sebastián Piñera arribó a Perú para la toma de mando del presidente electo,"PolíticaSebastián Piñera arribó a Perú para la toma de mando de Pedro CastilloPolítica LRPolitica_LRediciondigital@glr.pe27 Jul 2021 | 19:04 hActualizado el 27 de Julio 2021 | 19:04 hSebastián Piñera es uno de los jefes de Estado que ha llegado a Perú para la asunción de Pedro Castillo como presidente. Foto: Aldair Mejia/La RepúblicaEl presidente de Chile llegó junto a su canciller Andrés Allamand para participar en la ceremonia solemne de cambio de presidente. Otras autoridades también se encuentran ya en suelo peruano. PublicidadEl jefe de Estado de Chile, Sebastián Piñera, llegó a territorio peruano para participar en la ceremonia de cambio de mando presidencial que tendrá lugar el miércoles 28 de julio.Piñera arribó a la base del Grupo Aéreo Nº 8 la tarde de este miércoles en compañía de su canciller Andrés Allamand. Ambos fueron recibidos por el ministro de Trabajo y Promoción del Empleo, Javier Palacios.Al descender del avión presidencial chileno saludó a los medios de prensa que aguardaban en los exteriores del recinto. Se pudo conocer que sostendrá reuniones con el presidente saliente Francisco Sagasti y con el jefe de Estado electo, Pedro Castillo.Otras autoridades del extranjero llegan a Perú para cambio de mando presidencialEl Rey Felipe VI de España aterrizó en suelo peruano este martes a las 8.20 a. m. Tras su llegada se dirigió al Centro de Convenciones de Lima para encontrarse con el mandatario electo Pedro Castillo.De igual modo, el Gobierno de Estados Unidos envió a su secretario de Educación, Miguel Cardona, en representación de Joe Biden. Cardona comparte profesión con Castillo Terrones, debido a que fue maestro y director de una escuela de Connecticut.El presidente de Argentina, Alberto Fernández, se encuentra ya en Lima junto con la primera dama Fabiola Yañez. Además de asistir a la toma de mando en el Congreso, asistirán a la ceremonia simbólica que tendrá lugar el jueves 29 en la Pampa de la Quinua, Ayacucho.Asimismo, Guillermo Lasso, jefe de Estado de Ecuador, también entró al Perú este martes. Fue recibido por el ministro de Cultura, Alejandro Neyra, en el Grupo Aéreo Nº 8.El último martes el expresidente de Bolivia Evo Morales cruzó la frontera y se trasladó a Lima para la asunción de Pedro Castillo. Al estar en la capital se reunió con diversos dirigentes y militantes de Perú Libre.Iván Duque, mandatario de Colombia, informó que estará presente en la investidura del nuevo gobernante peruano. En las próximas horas pisará tierras peruanas.Sesión solemne para juramentación de Pedro Castillo será este miércolesEl presidente electo Pedro Castillo Terrones acudirá a la sesión solemne que convocó la presidenta del Congreso, María del Carmen Alva Prieto, en donde jurará al cargo y dará su primer mensaje al Legislativo.“Conforme al mandato constitucional, prestará juramento para asumir el cargo de presidente de la República durante el periodo 2021-2026, y luego dirigirá su mensaje al Congreso de la República”, afirmó.Pedro Castillo, últimas noticias:EN VIVO: Pedro Castillo asumirá este miércoles 28 de julio la presidencia del PerúPedro Castillo: el programa oficial del 28 de julio que seguirá el jefe de EstadoCongreso convoca a sesión solemne para juramentación de Pedro Castillo este miércolesNewsletter Política LRSuscríbete aquí al boletín Política La República y recibe a diario en tu correo electrónico las noticias más destacadas de los temas que marcan la agenda nacional.Recibe las noticias de La República en Google NewstemasSebastián PiñeraChilePedro castilloPerú LibrePoder Ejecutivo"
3,larepublica,2021-07-27 23:17:45.165000+00:00,Vásquez sobre mociones de censura: “Hay que entrar en reflexión para no volver a caer en estas prácticas”,"PolíticaVásquez sobre mociones de censura: “Hay que entrar en reflexión para no volver a caer en estas prácticas”Política LRPolitica_LRediciondigital@glr.pe27 Jul 2021 | 18:17 hActualizado el 27 de Julio 2021 | 18:17 hLa presidenta del Congreso denunció estas intimidaciones ante la PNP. Foto: La RepúblicaLa expresidenta del Congreso indicó que las bancadas del Parlamento anterior han tenido agendas particulares y colisionaban con el Ejecutivo “para tomar el poder”. PublicidadLa anterior titular de la Mesa Directiva del Congreso, Mirtha Vásquez, aconsejó a la representación nacional entrante evitar la confrontación con el Ejecutivo para no generar inestabilidad en el Gobierno.“El periodo que ha pasado, varias de estas bancadas han generado inestabilidad, procesos desestabilizadores, y hay que entrar en reflexión para no volver a caer en estas prácticas”, señaló en entrevista con RPP.Del mismo modo, indicó que ha habido varias bancadas con intereses particulares, y que al colisionar con la negativa del Ejecutivo amenazaban con las mociones de censura.“Creo que la mayoría (de las bancadas) ha tenido una serie de agendas particulares. Si es que primaba el interés, por hacerse del Ejecutivo, generar desestabilidad para tomar el poder, entonces es por eso que se han dado vacancias y censuras”, acotó Vásquez.En esa línea, confirmó que las agrupaciones parlamentarias de Acción Popular, Alianza para el Progreso y Nueva Constitución eran las que principalmente buscaban la inestabilidad también del Legislativo, ya que continuamente presentaron las medidas en contra de la Mesa Directiva.Recuperar la confianza de la población es el principal desafío del nuevo CongresoEn otro momento, Mirtha Vásquez también refirió que, debido al accionar de su excolegas legisladores, la institución que ella presidía ya no cuenta con la confianza de la población; por ello, recuperar la credibilidad será el primer desafío del nuevo Congreso.“Uno de los principales desafíos de este Congreso es recuperar la confianza de la ciudadanía. Saludo la elección de la nueva Mesa Directiva y espero que el diálogo, la responsabilidad y sensatez nos permitan asegurar estabilidad democrática y gobernabilidad en este nuevo periodo”, publicó en su cuenta de Twitter.Congreso, últimas noticias:Luque: “El proceso constituyente y la nueva constitución tendrán que seguir dialogándose”Congreso convoca a sesión solemne para juramentación de Pedro Castillo este miércolesPedro Castillo expresa su voluntad de trabajar junto con María del Carmen AlvaNewsletter Política LRSuscríbete aquí al boletín Política La República y recibe a diario en tu correo electrónico las noticias más destacadas de los temas que marcan la agenda nacional.Recibe las noticias de La República en Google NewstemasMirtha VásquezCongreso del Perú"
